# B1b serial loop input-order dump for the 10 line anchors (8 logical sites)
# in MD_rhs_core.cpp at SHUD commit 0b3998d (B1b-tag pin).
#
# Generated for openspec change p1c-deterministic-reduction §1.3 (PR-A #244).
#
# Build:
#   SHUD pin   = 0b3998d (B1b-tag)
#   Target     = ./shud (serial; make shud)
#   Strict FP  = -ffp-contract=off + -fno-fast-math (each grep_c >= 1 hit
#                in /tmp/p1c_make_b1b_serial.log)
#   OMP        = -fopenmp NOT linked (grep_c == 0 in build log)
#   Compiler   = AppleClang (Darwin 24.6.0, arm64)
#
# Run:
#   OMP_NUM_THREADS=1
#   Four Mac cases attempted to maximize anchor coverage:
#     keliya       (NumEle=484,   NumLake=0)
#     xinanjiang   (NumEle=801,   NumLake=0)
#     qinyijiang   (NumEle=3155,  NumLake=0)
#     qhh          (NumEle=4773,  NumLake>0)
#
# Instrumentation:
#   first-call sentinel fprintf(stderr, "[p1c_dump] site=<tag> iter=<i>
#   acc_target=<dst>[<idx>] src_idx=<j>\n") inserted at each of the 10
#   `+=` accumulations in MD_rhs_core.cpp. site_tag line-number suffix
#   uses the post-fix family (= class-1 family at SHUD `07c677f`, the
#   PR-A/PR-K2 reference family also used by p1c_reduction_sites.md
#   类1 表 + spec L39-L50): L278, L279 (qLake* pre-clamp, top of file)
#   plus L311, L312, L319, L320, L329, L343, L357, L370 (gather body).
#   Note: at the B1b SHUD pin `0b3998d` build state, those latter 8
#   anchors literally sit at lines 311/312/319/320/329/343/357/370,
#   while the qLake* pre-clamp pair (L278/L279 on `07c677f`) sits at
#   L222/L223 — both families pinpoint the same C++ statements; see
#   `docs/p1c_reduction_sites.md` "Line-number 等价表" cross-walk for
#   per-row mapping. After loop body completes, the sentinel flag is
#   set, so re-entry on subsequent RHS calls is silent. This gives a
#   single complete first-RHS-call ordering for each site without
#   flooding the integrator with O(NumEle*NumSteps) stderr writes.
#
# Anchor coverage observed (Mac local first-call):
#   L278 qLakeEvap_L278       PRESENT (qhh)
#   L279 qLakePrcp_L279       PRESENT (qhh)
#   L311 QrivSurf_L311        PRESENT (keliya / qhh / xinanjiang / qinyijiang)
#   L312 QrivSub_L312         PRESENT (keliya / qhh / xinanjiang / qinyijiang)
#   L319 Qe2r_Surf_L319       PRESENT (= class-1 L382 Qe2r_Surf) — 6240 total body hits
#                                       (keliya 534 / xinanjiang 584 / qinyijiang 1384 /
#                                       qhh 3738; verified `grep -c 'site=Qe2r_Surf_L319'
#                                       docs/p1c_b1b_serial_order_dump.txt` = 6241 = 6240
#                                       body + 1 header self-reference in this comment).
#                                       R3 correction (2026-06-23): prior ABSENT framing was a
#                                       fixture defect — the seg_by_ele[ie] adjacency is
#                                       non-empty on all 4 Mac cases.
#   L320 Qe2r_Sub_L320        PRESENT (= class-1 L383 Qe2r_Sub) — 6240 total body hits
#                                       (per-case identical distribution to L319,
#                                       same iter/src_idx pairing per shared seg_by_ele[ie]
#                                       loop; verified `grep -c 'site=Qe2r_Sub_L320'
#                                       docs/p1c_b1b_serial_order_dump.txt` = 6241 = 6240
#                                       body + 1 header self-reference in this comment).
#   L329 QrivUp_L329          PRESENT (keliya / qhh / xinanjiang / qinyijiang)
#   L343 QLakeRivIn_L343      ABSENT (= class-1 L406 QLakeRivIn)  -- qhh has lake but riv_in_by_lake[ilake]
#                                       empty under current case (lake fed
#                                       directly from inflow forcing, not
#                                       via a river-network downstream that
#                                       terminates at lake)
#   L357 QLakeSurf_L357       PRESENT (qhh)
#   L370 QLakeSub_L370        PRESENT (qhh)
#
# Implication for §2.x: only 1 anchor (L343 QLakeRivIn = class-1 L406) is
# ABSENT on Mac local; PR-H server PR-K2 二跑 SHALL re-instrument that single
# anchor on heihe + heihe_x4 (lake-bearing case necessary to trigger
# `riv_in_by_lake[ilake]` non-empty — qhh lake on Mac is fed by inflow
# forcing rather than a downstream river network). L319/L320 are now
# correctly classified PRESENT (R3 correction, this commit); their (iter,
# acc_target, src_idx) triples are fully captured below for §2.x S4
# adjacency-list cross-check on Mac local. Only the L343 dump remains
# strictly needed from server PR-K2 二跑.
#
# §2.x adjacency-list consumers SHALL cross-check each (iter, acc_target,
# src_idx) triple here against the produced S4 list it claims to consume.
# Any mismatch indicates the S4 list construction has drifted from the B0
# serial loop input order anchored here.
#
# Anchor hit count audit (R3 regression rule — every PRESENT/ABSENT claim
# backed by literal grep count on this very file):
#
#   for tag in qLakeEvap_L278 qLakePrcp_L279 QrivSurf_L311 QrivSub_L312 \
#              Qe2r_Surf_L319 Qe2r_Sub_L320 QrivUp_L329 QLakeRivIn_L343 \
#              QLakeSurf_L357 QLakeSub_L370; do
#     echo "$(grep -c "site=${tag}" docs/p1c_b1b_serial_order_dump.txt) ${tag}"
#   done
#
# Per-case body-line counts (run on PR head, SHUD@0b3998d Mac local 4-case
# 90d cfg build; case ranges per `grep -n '^=====' docs/p1c_b1b_serial_order_dump.txt`):
#
#   ANCHOR             | Total body hits | keliya | xinanjiang | qinyijiang | qhh
#   ---                | ---             | ---    | ---        | ---        | ---
#   qLakeEvap_L278     | 688             | 0      | 0          | 0          | 688
#   qLakePrcp_L279     | 688             | 0      | 0          | 0          | 688
#   QrivSurf_L311      | 6240            | 534    | 584        | 1384       | 3738
#   QrivSub_L312       | 6240            | 534    | 584        | 1384       | 3738
#   Qe2r_Surf_L319     | 6240            | 534    | 584        | 1384       | 3738
#   Qe2r_Sub_L320      | 6240            | 534    | 584        | 1384       | 3738
#   QrivUp_L329        | 2452            | 331    | 215        | 318        | 1588
#   QLakeRivIn_L343    | 0               | 0      | 0          | 0          | 0     <- ABSENT (only one)
#   QLakeSurf_L357     | 114             | 0      | 0          | 0          | 114
#   QLakeSub_L370      | 114             | 0      | 0          | 0          | 114
#
# Per-case ranges used for awk slicing (grep -n '^=====' on this file):
#   keliya     : line   128..2596
#   xinanjiang : line  2597..5149
#   qinyijiang : line  5150..11005
#   qhh        : line 11006..EOF
# (line numbers above are post-R3-fix at PR #257 R3-retry; pre-fix shipped
#  at line 76/2545/5098/10954 before this header expansion. Recompute via
#  `grep -n '^=====' docs/p1c_b1b_serial_order_dump.txt` on any subsequent
#  edit before re-running the awk slice.)
#
# This table makes the PRESENT/ABSENT classification falsifiable: any
# inconsistency between this audit table and the dump body grep counts
# (above command) is a fixture defect (R3 regression rule). The header
# "Anchor coverage observed" section + this audit table are the only two
# locations where PRESENT/ABSENT may appear; free-form classification
# elsewhere is forbidden.
#
# --- begin dump (filtered to [p1c_dump] lines only; stderr WARNINGs
# from shud (Aqd of Node = 0.0) elided) ---

===== keliya  N=1  90d cfg  =====
[p1c_dump] site=QrivSub_L312  iter=36 acc_target=QrivSub[23] src_idx=36
[p1c_dump] site=QrivSurf_L311 iter=37 acc_target=QrivSurf[23] src_idx=37
[p1c_dump] site=QrivSub_L312  iter=37 acc_target=QrivSub[23] src_idx=37
[p1c_dump] site=QrivSurf_L311 iter=38 acc_target=QrivSurf[24] src_idx=38
[p1c_dump] site=QrivSub_L312  iter=38 acc_target=QrivSub[24] src_idx=38
[p1c_dump] site=QrivSurf_L311 iter=39 acc_target=QrivSurf[24] src_idx=39
[p1c_dump] site=QrivSub_L312  iter=39 acc_target=QrivSub[24] src_idx=39
[p1c_dump] site=QrivSurf_L311 iter=40 acc_target=QrivSurf[25] src_idx=40
[p1c_dump] site=QrivSub_L312  iter=40 acc_target=QrivSub[25] src_idx=40
[p1c_dump] site=QrivSurf_L311 iter=41 acc_target=QrivSurf[26] src_idx=41
[p1c_dump] site=QrivSub_L312  iter=41 acc_target=QrivSub[26] src_idx=41
[p1c_dump] site=QrivSurf_L311 iter=42 acc_target=QrivSurf[27] src_idx=42
[p1c_dump] site=QrivSub_L312  iter=42 acc_target=QrivSub[27] src_idx=42
[p1c_dump] site=QrivSurf_L311 iter=43 acc_target=QrivSurf[27] src_idx=43
[p1c_dump] site=QrivSub_L312  iter=43 acc_target=QrivSub[27] src_idx=43
[p1c_dump] site=QrivSurf_L311 iter=44 acc_target=QrivSurf[28] src_idx=44
[p1c_dump] site=QrivSub_L312  iter=44 acc_target=QrivSub[28] src_idx=44
[p1c_dump] site=QrivSurf_L311 iter=45 acc_target=QrivSurf[28] src_idx=45
[p1c_dump] site=QrivSub_L312  iter=45 acc_target=QrivSub[28] src_idx=45
[p1c_dump] site=QrivSurf_L311 iter=46 acc_target=QrivSurf[29] src_idx=46
[p1c_dump] site=QrivSub_L312  iter=46 acc_target=QrivSub[29] src_idx=46
[p1c_dump] site=QrivSurf_L311 iter=47 acc_target=QrivSurf[30] src_idx=47
[p1c_dump] site=QrivSub_L312  iter=47 acc_target=QrivSub[30] src_idx=47
[p1c_dump] site=QrivSurf_L311 iter=48 acc_target=QrivSurf[30] src_idx=48
[p1c_dump] site=QrivSub_L312  iter=48 acc_target=QrivSub[30] src_idx=48
[p1c_dump] site=QrivSurf_L311 iter=49 acc_target=QrivSurf[31] src_idx=49
[p1c_dump] site=QrivSub_L312  iter=49 acc_target=QrivSub[31] src_idx=49
[p1c_dump] site=QrivSurf_L311 iter=50 acc_target=QrivSurf[31] src_idx=50
[p1c_dump] site=QrivSub_L312  iter=50 acc_target=QrivSub[31] src_idx=50
[p1c_dump] site=QrivSurf_L311 iter=51 acc_target=QrivSurf[32] src_idx=51
[p1c_dump] site=QrivSub_L312  iter=51 acc_target=QrivSub[32] src_idx=51
[p1c_dump] site=QrivSurf_L311 iter=52 acc_target=QrivSurf[32] src_idx=52
[p1c_dump] site=QrivSub_L312  iter=52 acc_target=QrivSub[32] src_idx=52
[p1c_dump] site=QrivSurf_L311 iter=53 acc_target=QrivSurf[33] src_idx=53
[p1c_dump] site=QrivSub_L312  iter=53 acc_target=QrivSub[33] src_idx=53
[p1c_dump] site=QrivSurf_L311 iter=54 acc_target=QrivSurf[34] src_idx=54
[p1c_dump] site=QrivSub_L312  iter=54 acc_target=QrivSub[34] src_idx=54
[p1c_dump] site=QrivSurf_L311 iter=55 acc_target=QrivSurf[35] src_idx=55
[p1c_dump] site=QrivSub_L312  iter=55 acc_target=QrivSub[35] src_idx=55
[p1c_dump] site=QrivSurf_L311 iter=56 acc_target=QrivSurf[35] src_idx=56
[p1c_dump] site=QrivSub_L312  iter=56 acc_target=QrivSub[35] src_idx=56
[p1c_dump] site=QrivSurf_L311 iter=57 acc_target=QrivSurf[35] src_idx=57
[p1c_dump] site=QrivSub_L312  iter=57 acc_target=QrivSub[35] src_idx=57
[p1c_dump] site=QrivSurf_L311 iter=58 acc_target=QrivSurf[36] src_idx=58
[p1c_dump] site=QrivSub_L312  iter=58 acc_target=QrivSub[36] src_idx=58
[p1c_dump] site=QrivSurf_L311 iter=59 acc_target=QrivSurf[37] src_idx=59
[p1c_dump] site=QrivSub_L312  iter=59 acc_target=QrivSub[37] src_idx=59
[p1c_dump] site=QrivSurf_L311 iter=60 acc_target=QrivSurf[38] src_idx=60
[p1c_dump] site=QrivSub_L312  iter=60 acc_target=QrivSub[38] src_idx=60
[p1c_dump] site=QrivSurf_L311 iter=61 acc_target=QrivSurf[38] src_idx=61
[p1c_dump] site=QrivSub_L312  iter=61 acc_target=QrivSub[38] src_idx=61
[p1c_dump] site=QrivSurf_L311 iter=62 acc_target=QrivSurf[39] src_idx=62
[p1c_dump] site=QrivSub_L312  iter=62 acc_target=QrivSub[39] src_idx=62
[p1c_dump] site=QrivSurf_L311 iter=63 acc_target=QrivSurf[39] src_idx=63
[p1c_dump] site=QrivSub_L312  iter=63 acc_target=QrivSub[39] src_idx=63
[p1c_dump] site=QrivSurf_L311 iter=64 acc_target=QrivSurf[40] src_idx=64
[p1c_dump] site=QrivSub_L312  iter=64 acc_target=QrivSub[40] src_idx=64
[p1c_dump] site=QrivSurf_L311 iter=65 acc_target=QrivSurf[41] src_idx=65
[p1c_dump] site=QrivSub_L312  iter=65 acc_target=QrivSub[41] src_idx=65
[p1c_dump] site=QrivSurf_L311 iter=66 acc_target=QrivSurf[42] src_idx=66
[p1c_dump] site=QrivSub_L312  iter=66 acc_target=QrivSub[42] src_idx=66
[p1c_dump] site=QrivSurf_L311 iter=67 acc_target=QrivSurf[43] src_idx=67
[p1c_dump] site=QrivSub_L312  iter=67 acc_target=QrivSub[43] src_idx=67
[p1c_dump] site=QrivSurf_L311 iter=68 acc_target=QrivSurf[44] src_idx=68
[p1c_dump] site=QrivSub_L312  iter=68 acc_target=QrivSub[44] src_idx=68
[p1c_dump] site=QrivSurf_L311 iter=69 acc_target=QrivSurf[45] src_idx=69
[p1c_dump] site=QrivSub_L312  iter=69 acc_target=QrivSub[45] src_idx=69
[p1c_dump] site=QrivSurf_L311 iter=70 acc_target=QrivSurf[45] src_idx=70
[p1c_dump] site=QrivSub_L312  iter=70 acc_target=QrivSub[45] src_idx=70
[p1c_dump] site=QrivSurf_L311 iter=71 acc_target=QrivSurf[46] src_idx=71
[p1c_dump] site=QrivSub_L312  iter=71 acc_target=QrivSub[46] src_idx=71
[p1c_dump] site=QrivSurf_L311 iter=72 acc_target=QrivSurf[46] src_idx=72
[p1c_dump] site=QrivSub_L312  iter=72 acc_target=QrivSub[46] src_idx=72
[p1c_dump] site=QrivSurf_L311 iter=73 acc_target=QrivSurf[47] src_idx=73
[p1c_dump] site=QrivSub_L312  iter=73 acc_target=QrivSub[47] src_idx=73
[p1c_dump] site=QrivSurf_L311 iter=74 acc_target=QrivSurf[47] src_idx=74
[p1c_dump] site=QrivSub_L312  iter=74 acc_target=QrivSub[47] src_idx=74
[p1c_dump] site=QrivSurf_L311 iter=75 acc_target=QrivSurf[48] src_idx=75
[p1c_dump] site=QrivSub_L312  iter=75 acc_target=QrivSub[48] src_idx=75
[p1c_dump] site=QrivSurf_L311 iter=76 acc_target=QrivSurf[49] src_idx=76
[p1c_dump] site=QrivSub_L312  iter=76 acc_target=QrivSub[49] src_idx=76
[p1c_dump] site=QrivSurf_L311 iter=77 acc_target=QrivSurf[49] src_idx=77
[p1c_dump] site=QrivSub_L312  iter=77 acc_target=QrivSub[49] src_idx=77
[p1c_dump] site=QrivSurf_L311 iter=78 acc_target=QrivSurf[50] src_idx=78
[p1c_dump] site=QrivSub_L312  iter=78 acc_target=QrivSub[50] src_idx=78
[p1c_dump] site=QrivSurf_L311 iter=79 acc_target=QrivSurf[51] src_idx=79
[p1c_dump] site=QrivSub_L312  iter=79 acc_target=QrivSub[51] src_idx=79
[p1c_dump] site=QrivSurf_L311 iter=80 acc_target=QrivSurf[51] src_idx=80
[p1c_dump] site=QrivSub_L312  iter=80 acc_target=QrivSub[51] src_idx=80
[p1c_dump] site=QrivSurf_L311 iter=81 acc_target=QrivSurf[51] src_idx=81
